Number of measurement points: 1000
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0043216363992542	-1.9543056783732
1	0.1	-0.0043216363992542	-1.9543056783732
2	0.2	-0.0043216363992542	-1.9543056783732
3	0.3	-0.0043216363992542	-1.9543056783732
4	0.4	-0.0043216363992542	-1.95301600638777
5	0.5	-0.0030319644138217	-1.9543056783732
6	0.6	-0.0043216363992542	-1.9543056783732
7	0.7	-0.0043216363992542	-1.9543056783732
8	0.8	-0.0030319644138217	-1.9543056783732
9	0.9	-0.0043216363992542	-1.9543056783732
10	1	-0.0043216363992542	-1.9543056783732
11	1.1	-0.0043216363992542	-1.95301600638777
12	1.2	-0.0030319644138217	-1.95301600638777
13	1.3	-0.0030319644138217	-1.9543056783732
14	1.4	-0.0043216363992542	-1.95301600638777
15	1.5	-0.0043216363992542	-1.9543056783732
16	1.6	-0.0030319644138217	-1.9543056783732
17	1.7	-0.0030319644138217	-1.9543056783732
18	1.8	-0.0030319644138217	-1.9543056783732
19	1.9	-0.0043216363992542	-1.9543056783732
20	2	-0.0030319644138217	-1.95301600638777
21	2.1	-0.0030319644138217	-1.95301600638777
22	2.2	-0.0043216363992542	-1.95301600638777
23	2.3	-0.0030319644138217	-1.95301600638777
24	2.4	-0.0030319644138217	-1.9543056783732
25	2.5	-0.0043216363992542	-1.95301600638777
26	2.6	-0.0030319644138217	-1.9543056783732
27	2.7	-0.0030319644138217	-1.9543056783732
28	2.8	-0.0030319644138217	-1.95301600638777
29	2.9	-0.0030319644138217	-1.95301600638777
30	3	-0.0030319644138217	-1.95043666241691
31	3.1	-0.0030319644138217	-1.94785731844604
32	3.2	-0.0043216363992542	-1.94527797447518
33	3.3	-0.0043216363992542	-1.94140895851888
34	3.4	-0.0043216363992542	-1.93753994256258
35	3.5	-0.00174229242838919	-1.93238125462085
36	3.6	-0.0030319644138217	-1.92722256667912
37	3.7	-0.0030319644138217	-1.92206387873739
38	3.8	-0.0030319644138217	-1.91561551881023
39	3.9	-0.0030319644138217	-1.90916715888306
40	4	-0.0030319644138217	-1.9027187989559
41	4.1	-0.0030319644138217	-1.89498076704331
42	4.2	-0.0030319644138217	-1.88853240711614
43	4.3	-0.0030319644138217	-1.87950470321812
44	4.4	-0.0030319644138217	-1.87305634329095
45	4.5	-0.0030319644138217	-1.86402863939293
46	4.6	-0.0030319644138217	-1.85758027946576
47	4.7	-0.0030319644138217	-1.84984224755317
48	4.8	-0.0030319644138217	-1.84468355961144
49	4.9	-0.0030319644138217	-1.83823519968428
50	5	-0.0030319644138217	-1.83178683975711
51	5.1	-0.00174229242838919	-1.82404880784452
52	5.2	-0.0030319644138217	-1.81631077593192
53	5.3	-0.0043216363992542	-1.80857274401933
54	5.4	-0.0030319644138217	-1.80083471210673
55	5.5	-0.0030319644138217	-1.79309668019414
56	5.6	-0.0030319644138217	-1.78406897629611
57	5.7	-0.0030319644138217	-1.77633094438352
58	5.8	-0.0030319644138217	-1.76859291247092
59	5.9	-0.0030319644138217	-1.76085488055833
60	6	-0.0043216363992542	-1.75440652063116
61	6.1	-0.0043216363992542	-1.74666848871857
62	6.2	-0.0030319644138217	-1.73893045680597
63	6.3	-0.0030319644138217	-1.72990275290795
64	6.4	-0.0030319644138217	-1.72216472099535
65	6.5	-0.0030319644138217	-1.71442668908276
66	6.6	-0.0030319644138217	-1.70668865717016
67	6.7	-0.0030319644138217	-1.69766095327213
68	6.8	-0.00174229242838919	-1.68992292135954
69	6.9	-0.0043216363992542	-1.68218488944694
70	7	-0.0043216363992542	-1.67315718554892
71	7.1	-0.00174229242838919	-1.66670882562175
72	7.2	-0.0030319644138217	-1.65897079370916
73	7.3	-0.0043216363992542	-1.65123276179656
74	7.4	-0.0030319644138217	-1.64349472988397
75	7.5	-0.00174229242838919	-1.63575669797137
76	7.6	-0.0030319644138217	-1.62801866605878
77	7.7	-0.0030319644138217	-1.62157030613162
78	7.8	-0.0030319644138217	-1.61254260223359
79	7.9	-0.0030319644138217	-1.60480457032099
80	8	-0.0030319644138217	-1.5970665384084
81	8.1	-0.0043216363992542	-1.5893285064958
82	8.2	-0.0030319644138217	-1.58159047458321
83	8.3	-0.0030319644138217	-1.57514211465605
84	8.4	-0.0030319644138217	-1.56740408274345
85	8.5	-0.0030319644138217	-1.56095572281629
86	8.6	-0.0030319644138217	-1.55321769090369
87	8.7	-0.0043216363992542	-1.54418998700567
88	8.8	-0.0030319644138217	-1.5377416270785
89	8.9	-0.00174229242838919	-1.53000359516591
90	9	-0.0043216363992542	-1.52226556325331
91	9.1	-0.0043216363992542	-1.51581720332615
92	9.2	-0.00174229242838919	-1.50807917141356
93	9.3	-0.0030319644138217	-1.50034113950096
94	9.4	-0.0030319644138217	-1.49131343560293
95	9.5	-0.0030319644138217	-1.48357540369034
96	9.6	-0.0030319644138217	-1.47583737177774
97	9.7	-0.0030319644138217	-1.46938901185058
98	9.8	-0.0030319644138217	-1.46165097993799
99	9.9	-0.0043216363992542	-1.45391294802539
100	10	-0.00174229242838919	-1.44488524412736
101	10.1	-0.0030319644138217	-1.43714721221477
102	10.2	-0.00174229242838919	-1.42940918030217
103	10.3	-0.0030319644138217	-1.42167114838958
104	10.4	-0.0030319644138217	-1.41522278846242
105	10.5	-0.0043216363992542	-1.40748475654982
106	10.6	-0.00174229242838919	-1.40103639662266
107	10.7	-0.00561130838468671	-1.39329836471006
108	10.8	-0.0043216363992542	-1.38556033279747
109	10.9	-0.00174229242838919	-1.37653262889944
110	11	-0.00174229242838919	-1.37008426897228
111	11.1	-0.00174229242838919	-1.36234623705968
112	11.2	-0.0030319644138217	-1.35460820514709
113	11.3	-0.0043216363992542	-1.34687017323449
114	11.4	-0.0030319644138217	-1.3391321413219
115	11.5	-0.0030319644138217	-1.3313941094093
116	11.6	-0.0030319644138217	-1.32494574948214
117	11.7	-0.00561130838468671	-1.31720771756954
118	11.8	-0.0030319644138217	-1.30946968565695
119	11.9	-0.0030319644138217	-1.30173165374435
120	12	-0.0030319644138217	-1.29528329381719
