0	0	-0.0236667161807418	-1.64220505789854
1	0.01	-0.0223770441953093	-1.64220505789854
2	0.02	-0.0223770441953093	-1.64349472988397
3	0.03	-0.0249563881661743	-1.64349472988397
4	0.04	-0.0236667161807418	-1.6447844018694
5	0.05	-0.0236667161807418	-1.64349472988397
6	0.06	-0.0223770441953093	-1.64349472988397
7	0.07	-0.0262460601516068	-1.64349472988397
8	0.08	-0.0236667161807418	-1.64349472988397
9	0.09	-0.0249563881661743	-1.64349472988397
10	0.1	-0.0236667161807418	-1.64349472988397
11	0.11	-0.0236667161807418	-1.64349472988397
12	0.12	-0.0249563881661743	-1.64220505789854
13	0.13	-0.0236667161807418	-1.64349472988397
14	0.14	-0.0236667161807418	-1.64349472988397
15	0.15	-0.0236667161807418	-1.64349472988397
16	0.16	-0.0249563881661743	-1.64349472988397
17	0.17	-0.0249563881661743	-1.64349472988397
18	0.18	-0.0236667161807418	-1.64349472988397
19	0.19	-0.0236667161807418	-1.64349472988397
20	0.2	-0.0249563881661743	-1.64349472988397
21	0.21	-0.0249563881661743	-1.64349472988397
22	0.22	-0.0249563881661743	-1.64349472988397
23	0.23	-0.0236667161807418	-1.64349472988397
24	0.24	-0.0262460601516068	-1.64349472988397
25	0.25	-0.0262460601516068	-1.64349472988397
26	0.26	-0.0249563881661743	-1.64220505789854
27	0.27	-0.0236667161807418	-1.64349472988397
28	0.28	-0.0249563881661743	-1.64349472988397
29	0.29	-0.0262460601516068	-1.64349472988397
30	0.3	-0.0249563881661743	-1.64349472988397
31	0.31	-0.0249563881661743	-1.64349472988397
32	0.32	-0.0236667161807418	-1.64349472988397
33	0.33	-0.0249563881661743	-1.64349472988397
34	0.34	-0.0249563881661743	-1.64349472988397
35	0.35	-0.0249563881661743	-1.64349472988397
36	0.36	-0.0236667161807418	-1.64349472988397
37	0.37	-0.0236667161807418	-1.64349472988397
38	0.38	-0.0249563881661743	-1.64349472988397
39	0.39	-0.0249563881661743	-1.64349472988397
40	0.4	-0.0249563881661743	-1.64349472988397
41	0.41	-0.0249563881661743	-1.64349472988397
42	0.42	-0.0249563881661743	-1.64349472988397
43	0.43	-0.0249563881661743	-1.64349472988397
44	0.44	-0.0262460601516068	-1.64349472988397
45	0.45	-0.0249563881661743	-1.64349472988397
46	0.46	-0.0249563881661743	-1.64349472988397
47	0.47	-0.0249563881661743	-1.64349472988397
48	0.48	-0.0262460601516068	-1.64349472988397
49	0.49	-0.0249563881661743	-1.64349472988397
50	0.5	-0.0236667161807418	-1.64349472988397
51	0.51	-0.0249563881661743	-1.64349472988397
52	0.52	-0.0249563881661743	-1.64349472988397
53	0.53	-0.0249563881661743	-1.64349472988397
54	0.54	-0.0249563881661743	-1.64349472988397
55	0.55	-0.0249563881661743	-1.64349472988397
56	0.56	-0.0249563881661743	-1.64349472988397
57	0.57	-0.0249563881661743	-1.64349472988397
58	0.58	-0.0249563881661743	-1.64349472988397
59	0.59	-0.0236667161807418	-1.64349472988397
60	0.6	-0.0249563881661743	-1.64349472988397
61	0.61	-0.0249563881661743	-1.64349472988397
62	0.62	-0.0249563881661743	-1.64349472988397
63	0.63	-0.0236667161807418	-1.64349472988397
64	0.64	-0.0249563881661743	-1.64349472988397
65	0.65	-0.0262460601516068	-1.64220505789854
66	0.66	-0.0249563881661743	-1.64349472988397
67	0.67	-0.0236667161807418	-1.64349472988397
68	0.68	-0.0236667161807418	-1.64349472988397
69	0.69	-0.0249563881661743	-1.64349472988397
70	0.7	-0.0262460601516068	-1.64349472988397
71	0.71	-0.0249563881661743	-1.64349472988397
72	0.72	-0.0236667161807418	-1.64349472988397
73	0.73	-0.0262460601516068	-1.64349472988397
74	0.74	-0.0249563881661743	-1.64349472988397
75	0.75	-0.0262460601516068	-1.64349472988397
76	0.76	-0.0236667161807418	-1.64349472988397
77	0.77	-0.0249563881661743	-1.64349472988397
78	0.78	-0.0249563881661743	-1.64349472988397
79	0.79	-0.0236667161807418	-1.64349472988397
80	0.8	-0.0249563881661743	-1.64349472988397
81	0.81	-0.0236667161807418	-1.64349472988397
82	0.82	-0.0236667161807418	-1.64349472988397
83	0.83	-0.0249563881661743	-1.64349472988397
84	0.84	-0.0249563881661743	-1.64349472988397
85	0.85	-0.0236667161807418	-1.64349472988397
86	0.86	-0.0236667161807418	-1.64220505789854
87	0.87	-0.0249563881661743	-1.64349472988397
88	0.88	-0.0249563881661743	-1.64349472988397
89	0.89	-0.0236667161807418	-1.64349472988397
90	0.9	-0.0249563881661743	-1.64349472988397
91	0.91	-0.0236667161807418	-1.64349472988397
92	0.92	-0.0249563881661743	-1.64349472988397
93	0.93	-0.0236667161807418	-1.64349472988397
