Number of measurement points: 10000
Sample Rate (Hz): 100
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0236667161807418	1.06223709555343
1	0.01	-0.0210873722098768	1.06223709555343
2	0.02	-0.0223770441953093	1.06223709555343
3	0.03	-0.0223770441953093	1.06223709555343
4	0.04	-0.0210873722098768	1.060947423568
5	0.05	-0.0210873722098768	1.060947423568
6	0.06	-0.0223770441953093	1.06223709555343
7	0.07	-0.0210873722098768	1.06223709555343
8	0.08	-0.0236667161807418	1.06223709555343
9	0.09	-0.0210873722098768	1.06223709555343
10	0.1	-0.0236667161807418	1.06223709555343
11	0.11	-0.0197977002244443	1.060947423568
12	0.12	-0.0223770441953093	1.06223709555343
13	0.13	-0.0210873722098768	1.06223709555343
14	0.14	-0.0223770441953093	1.06223709555343
15	0.15	-0.0223770441953093	1.060947423568
16	0.16	-0.0236667161807418	1.06223709555343
17	0.17	-0.0223770441953093	1.060947423568
18	0.18	-0.0223770441953093	1.060947423568
19	0.19	-0.0197977002244443	1.060947423568
20	0.2	-0.0223770441953093	1.060947423568
21	0.21	-0.0210873722098768	1.060947423568
22	0.22	-0.0236667161807418	1.06223709555343
23	0.23	-0.0223770441953093	1.060947423568
24	0.24	-0.0223770441953093	1.06223709555343
25	0.25	-0.0223770441953093	1.06223709555343
26	0.26	-0.0223770441953093	1.06223709555343
27	0.27	-0.0210873722098768	1.06223709555343
28	0.28	-0.0223770441953093	1.060947423568
29	0.29	-0.0210873722098768	1.06223709555343
30	0.3	-0.0249563881661743	1.06223709555343
31	0.31	-0.0210873722098768	1.060947423568
32	0.32	-0.0223770441953093	1.060947423568
33	0.33	-0.0210873722098768	1.060947423568
34	0.34	-0.0223770441953093	1.060947423568
35	0.35	-0.0210873722098768	1.06223709555343
36	0.36	-0.0223770441953093	1.060947423568
37	0.37	-0.0223770441953093	1.060947423568
38	0.38	-0.0236667161807418	1.06223709555343
39	0.39	-0.0210873722098768	1.06223709555343
40	0.4	-0.0236667161807418	1.06223709555343
41	0.41	-0.0210873722098768	1.06223709555343
42	0.42	-0.0236667161807418	1.06223709555343
43	0.43	-0.0210873722098768	1.060947423568
44	0.44	-0.0223770441953093	1.06223709555343
45	0.45	-0.0210873722098768	1.06223709555343
46	0.46	-0.0236667161807418	1.06223709555343
47	0.47	-0.0210873722098768	1.060947423568
48	0.48	-0.0223770441953093	1.06223709555343
49	0.49	-0.0210873722098768	1.06223709555343
50	0.5	-0.0223770441953093	1.06223709555343
51	0.51	-0.0210873722098768	1.06223709555343
52	0.52	-0.0236667161807418	1.06223709555343
53	0.53	-0.0210873722098768	1.060947423568
54	0.54	-0.0210873722098768	1.06223709555343
55	0.55	-0.0223770441953093	1.06223709555343
56	0.56	-0.0223770441953093	1.060947423568
57	0.57	-0.0223770441953093	1.06223709555343
58	0.58	-0.0236667161807418	1.06223709555343
59	0.59	-0.0210873722098768	1.06223709555343
60	0.6	-0.0210873722098768	1.06223709555343
61	0.61	-0.0197977002244443	1.06223709555343
62	0.62	-0.0236667161807418	1.06223709555343
63	0.63	-0.0223770441953093	1.06223709555343
64	0.64	-0.0236667161807418	1.06223709555343
65	0.65	-0.0210873722098768	1.060947423568
66	0.66	-0.0197977002244443	1.06223709555343
67	0.67	-0.0210873722098768	1.06223709555343
68	0.68	-0.0236667161807418	1.06223709555343
69	0.69	-0.0197977002244443	1.06223709555343
70	0.7	-0.0223770441953093	1.06223709555343
71	0.71	-0.0223770441953093	1.06223709555343
72	0.72	-0.0236667161807418	1.06223709555343
73	0.73	-0.0210873722098768	1.06223709555343
74	0.74	-0.0223770441953093	1.06223709555343
75	0.75	-0.0223770441953093	1.06223709555343
76	0.76	-0.0223770441953093	1.06223709555343
77	0.77	-0.0223770441953093	1.06223709555343
78	0.78	-0.0236667161807418	1.06223709555343
79	0.79	-0.0210873722098768	1.06223709555343
80	0.8	-0.0210873722098768	1.06223709555343
81	0.81	-0.0223770441953093	1.06223709555343
82	0.82	-0.0223770441953093	1.06223709555343
83	0.83	-0.0223770441953093	1.06223709555343
84	0.84	-0.0223770441953093	1.06223709555343
85	0.85	-0.0223770441953093	1.06223709555343
86	0.86	-0.0210873722098768	1.06223709555343
87	0.87	-0.0210873722098768	1.06223709555343
88	0.88	-0.0210873722098768	1.06223709555343
89	0.89	-0.0210873722098768	1.06223709555343
90	0.9	-0.0223770441953093	1.06223709555343
91	0.91	-0.0223770441953093	1.060947423568
92	0.92	-0.0236667161807418	1.06223709555343
93	0.93	-0.0197977002244443	1.06223709555343
94	0.94	-0.0223770441953093	1.06223709555343
95	0.95	-0.0210873722098768	1.06223709555343
96	0.96	-0.0223770441953093	1.06223709555343
97	0.97	-0.0210873722098768	1.06223709555343
98	0.98	-0.0236667161807418	1.06223709555343
99	0.99	-0.0210873722098768	1.06223709555343
100	1	-0.0236667161807418	1.06223709555343
101	1.01	-0.0210873722098768	1.06223709555343
102	1.02	-0.0236667161807418	1.06223709555343
103	1.03	-0.0223770441953093	1.06223709555343
104	1.04	-0.0236667161807418	1.06223709555343
105	1.05	-0.0223770441953093	1.06223709555343
106	1.06	-0.0223770441953093	1.060947423568
107	1.07	-0.0210873722098768	1.06223709555343
108	1.08	-0.0236667161807418	1.060947423568
109	1.09	-0.0197977002244443	1.060947423568
110	1.1	-0.0236667161807418	1.060947423568
111	1.11	-0.0223770441953093	1.060947423568
112	1.12	-0.0236667161807418	1.06223709555343
113	1.13	-0.0236667161807418	1.06223709555343
114	1.14	-0.0236667161807418	1.060947423568
115	1.15	-0.0236667161807418	1.060947423568
116	1.16	-0.0236667161807418	1.05965775158256
117	1.17	-0.0223770441953093	1.060947423568
118	1.18	-0.0249563881661743	1.060947423568
119	1.19	-0.0249563881661743	1.060947423568
120	1.2	-0.0262460601516068	1.060947423568
121	1.21	-0.0223770441953093	1.060947423568
122	1.22	-0.0275357321370393	1.060947423568
123	1.23	-0.0249563881661743	1.060947423568
124	1.24	-0.0262460601516068	1.060947423568
