Number of measurement points: 10918
Sample Rate (Hz): 100
Low limit Ch0 (V): -5
Upper limit Ch0 (V): 5
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
65	0.65	-0.0223770441953093	-1.98525780602358
66	0.66	-0.0236667161807418	-1.98525780602358
67	0.67	-0.0223770441953093	-1.98525780602358
68	0.68	-0.0236667161807418	-1.98396813403815
69	0.69	-0.0223770441953093	-1.98396813403815
70	0.7	-0.0236667161807418	-1.98267846205272
71	0.71	-0.0236667161807418	-1.98267846205272
72	0.72	-0.0236667161807418	-1.98267846205272
73	0.73	-0.0223770441953093	-1.98267846205272
74	0.74	-0.0236667161807418	-1.98267846205272
75	0.75	-0.0236667161807418	-1.98267846205272
76	0.76	-0.0223770441953093	-1.98138879006729
77	0.77	-0.0223770441953093	-1.98009911808185
78	0.78	-0.0236667161807418	-1.98009911808185
79	0.79	-0.0236667161807418	-1.98009911808185
80	0.8	-0.0236667161807418	-1.98009911808185
81	0.81	-0.0223770441953093	-1.97880944609642
82	0.82	-0.0223770441953093	-1.97880944609642
83	0.83	-0.0236667161807418	-1.97751977411099
84	0.84	-0.0236667161807418	-1.97751977411099
85	0.85	-0.0223770441953093	-1.97751977411099
86	0.86	-0.0236667161807418	-1.97623010212556
87	0.87	-0.0236667161807418	-1.97494043014012
88	0.88	-0.0223770441953093	-1.97494043014012
89	0.89	-0.0223770441953093	-1.97494043014012
90	0.9	-0.0236667161807418	-1.97494043014012
91	0.91	-0.0249563881661743	-1.97365075815469
92	0.92	-0.0223770441953093	-1.97236108616926
93	0.93	-0.0249563881661743	-1.97236108616926
94	0.94	-0.0236667161807418	-1.97107141418383
95	0.95	-0.0236667161807418	-1.97107141418383
96	0.96	-0.0223770441953093	-1.97107141418383
97	0.97	-0.0223770441953093	-1.96978174219839
98	0.98	-0.0249563881661743	-1.96849207021296
99	0.99	-0.0236667161807418	-1.96849207021296
100	1	-0.0236667161807418	-1.96720239822753
101	1.01	-0.0236667161807418	-1.96720239822753
102	1.02	-0.0236667161807418	-1.9659127262421
103	1.03	-0.0210873722098768	-1.9659127262421
104	1.04	-0.0236667161807418	-1.96462305425666
105	1.05	-0.0223770441953093	-1.96462305425666
106	1.06	-0.0236667161807418	-1.96333338227123
