0	0	0.0356581951491535	1.52264999435283
1	0.01	-0.0197977002244443	1.52264999435283
2	0.02	-0.0210873722098768	1.52264999435283
3	0.03	-0.0197977002244443	1.52264999435283
4	0.04	-0.0210873722098768	1.52264999435283
5	0.05	-0.0197977002244443	1.52264999435283
6	0.06	-0.0223770441953093	1.52264999435283
7	0.07	-0.0210873722098768	1.52264999435283
8	0.08	-0.0197977002244443	1.52264999435283
9	0.09	-0.0210873722098768	1.52264999435283
10	0.1	-0.0197977002244443	1.52264999435283
11	0.11	-0.0197977002244443	1.52264999435283
12	0.12	-0.0197977002244443	1.52264999435283
13	0.13	-0.0185080282390118	1.52264999435283
14	0.14	-0.0210873722098768	1.52264999435283
15	0.15	-0.0197977002244443	1.52264999435283
16	0.16	-0.0210873722098768	1.52264999435283
17	0.17	-0.0210873722098768	1.52264999435283
18	0.18	-0.0185080282390118	1.52264999435283
19	0.19	-0.0210873722098768	1.52264999435283
20	0.2	-0.0197977002244443	1.52264999435283
21	0.21	-0.0197977002244443	1.52264999435283
22	0.22	-0.0223770441953093	1.52264999435283
23	0.23	-0.0210873722098768	1.52264999435283
24	0.24	-0.0210873722098768	1.52264999435283
25	0.25	-0.0197977002244443	1.5213603223674
26	0.26	-0.0197977002244443	1.52264999435283
27	0.27	-0.0197977002244443	1.52264999435283
28	0.28	-0.0197977002244443	1.52264999435283
29	0.29	-0.0197977002244443	1.52264999435283
30	0.3	-0.0210873722098768	1.52264999435283
31	0.31	-0.0197977002244443	1.52264999435283
32	0.32	-0.0197977002244443	1.52264999435283
33	0.33	-0.0197977002244443	1.52264999435283
34	0.34	-0.0210873722098768	1.52264999435283
35	0.35	-0.0210873722098768	1.52264999435283
36	0.36	-0.0197977002244443	1.52264999435283
37	0.37	-0.0210873722098768	1.52264999435283
38	0.38	-0.0197977002244443	1.52264999435283
39	0.39	-0.0210873722098768	1.52264999435283
40	0.4	-0.0210873722098768	1.52264999435283
41	0.41	-0.0185080282390118	1.5213603223674
42	0.42	-0.0210873722098768	1.52264999435283
43	0.43	-0.0197977002244443	1.52264999435283
44	0.44	-0.0210873722098768	1.5213603223674
45	0.45	-0.0210873722098768	1.52264999435283
46	0.46	-0.0197977002244443	1.52264999435283
47	0.47	-0.0210873722098768	1.52264999435283
48	0.48	-0.0197977002244443	1.52264999435283
49	0.49	-0.0197977002244443	1.5213603223674
50	0.5	-0.0210873722098768	1.52264999435283
51	0.51	-0.0197977002244443	1.5213603223674
52	0.52	-0.0210873722098768	1.52264999435283
53	0.53	-0.0210873722098768	1.52264999435283
54	0.54	-0.0197977002244443	1.5213603223674
55	0.55	-0.0210873722098768	1.52264999435283
56	0.56	-0.0210873722098768	1.5213603223674
57	0.57	-0.0210873722098768	1.52264999435283
58	0.58	-0.0210873722098768	1.52264999435283
59	0.59	-0.0197977002244443	1.52264999435283
60	0.6	-0.0210873722098768	1.52264999435283
61	0.61	-0.0197977002244443	1.5213603223674
62	0.62	-0.0210873722098768	1.52264999435283
63	0.63	-0.0197977002244443	1.52264999435283
64	0.64	-0.0210873722098768	1.52264999435283
65	0.65	-0.0210873722098768	1.52264999435283
66	0.66	-0.0197977002244443	1.52264999435283
67	0.67	-0.0197977002244443	1.52264999435283
68	0.68	-0.0197977002244443	1.52264999435283
69	0.69	-0.0210873722098768	1.5213603223674
70	0.7	-0.0197977002244443	1.5213603223674
71	0.71	-0.0197977002244443	1.52264999435283
72	0.72	-0.0210873722098768	1.52264999435283
73	0.73	-0.0197977002244443	1.52264999435283
74	0.74	-0.0210873722098768	1.52264999435283
75	0.75	-0.0197977002244443	1.5213603223674
76	0.76	-0.0197977002244443	1.52264999435283
77	0.77	-0.0197977002244443	1.5213603223674
78	0.78	-0.0197977002244443	1.52264999435283
79	0.79	-0.0197977002244443	1.52264999435283
