2021-05-18 11:26:42.122,2.785E-06
2021-05-18 11:26:42.164,2.619E-06
2021-05-18 11:26:42.206,2.525E-06
2021-05-18 11:26:42.248,2.519E-06
2021-05-18 11:26:42.291,2.534E-06
2021-05-18 11:26:42.334,2.873E-06
2021-05-18 11:26:42.377,4.214E-06
2021-05-18 11:26:42.420,6.671E-06
2021-05-18 11:26:42.462,9.664E-06
2021-05-18 11:26:42.505,1.2528E-05
2021-05-18 11:26:42.548,1.4897E-05
2021-05-18 11:26:42.591,1.687E-05
2021-05-18 11:26:42.634,1.8446E-05
2021-05-18 11:26:42.678,1.9828E-05
2021-05-18 11:26:42.721,2.0679E-05
2021-05-18 11:26:42.764,2.0767E-05
2021-05-18 11:26:42.806,2.0523E-05
2021-05-18 11:26:42.849,2.0479E-05
2021-05-18 11:26:42.892,2.0662E-05
2021-05-18 11:26:42.935,2.0723E-05
2021-05-18 11:26:42.978,2.0627E-05
2021-05-18 11:26:43.021,2.0566E-05
2021-05-18 11:26:43.065,2.035E-05
2021-05-18 11:26:43.108,2.0058E-05
2021-05-18 11:26:43.150,1.9947E-05
2021-05-18 11:26:43.193,1.9862E-05
2021-05-18 11:26:43.236,1.9786E-05
2021-05-18 11:26:43.279,1.9896E-05
2021-05-18 11:26:43.321,2.0161E-05
2021-05-18 11:26:43.364,2.0479E-05
2021-05-18 11:26:43.407,2.0793E-05
2021-05-18 11:26:43.451,2.0915E-05
2021-05-18 11:26:43.494,2.0924E-05
2021-05-18 11:26:43.537,2.0933E-05
2021-05-18 11:26:43.580,2.0942E-05
2021-05-18 11:26:43.623,2.0828E-05
2021-05-18 11:26:43.666,2.0706E-05
2021-05-18 11:26:43.709,2.0758E-05
2021-05-18 11:26:43.752,2.0898E-05
2021-05-18 11:26:43.796,2.1118E-05
2021-05-18 11:26:43.839,2.1313E-05
2021-05-18 11:26:43.882,2.1206E-05
2021-05-18 11:26:43.924,2.081E-05
2021-05-18 11:26:43.967,2.0298E-05
2021-05-18 11:26:44.009,1.9981E-05
2021-05-18 11:26:44.052,1.9786E-05
2021-05-18 11:26:44.094,1.9735E-05
2021-05-18 11:26:44.136,1.9727E-05
2021-05-18 11:26:44.178,1.9693E-05
2021-05-18 11:26:44.221,1.9651E-05
2021-05-18 11:26:44.264,1.9516E-05
2021-05-18 11:26:44.306,1.9307E-05
2021-05-18 11:26:44.349,1.9291E-05
2021-05-18 11:26:44.391,1.9659E-05
2021-05-18 11:26:44.433,2.0118E-05
2021-05-18 11:26:44.475,2.0402E-05
2021-05-18 11:26:44.518,2.0462E-05
2021-05-18 11:26:44.562,2.0376E-05
