2021-05-11 13:24:47.852,0.31877343
2021-05-11 13:24:48.890,0.31925289
2021-05-11 13:24:49.930,0.316934
2021-05-11 13:24:50.969,0.3174558
2021-05-11 13:24:52.009,0.31794344
2021-05-11 13:24:53.049,0.31749165
2021-05-11 13:24:54.089,0.31880865
2021-05-11 13:24:55.127,0.31925247
2021-05-11 13:24:56.166,0.31784868
2021-05-11 13:24:57.206,0.31548534
2021-05-11 13:24:58.245,0.31737174
2021-05-11 13:24:59.284,0.31790382
2021-05-11 13:25:00.324,0.31735224
2021-05-11 13:25:01.364,0.31759501
2021-05-11 13:25:02.404,0.31744889
2021-05-11 13:25:03.443,0.31782583
2021-05-11 13:25:04.482,0.3202095
2021-05-11 13:25:05.521,0.31935415
2021-05-11 13:25:06.560,0.31899649
2021-05-11 13:25:07.600,0.31825057
2021-05-11 13:25:08.639,0.31791849
2021-05-11 13:25:09.678,0.31752729
2021-05-11 13:25:10.718,0.31765224
2021-05-11 13:25:11.758,0.31979252
2021-05-11 13:25:12.797,0.31953822
2021-05-11 13:25:13.836,0.31988895
2021-05-11 13:25:14.874,0.32181791
2021-05-11 13:25:15.913,0.32180051
2021-05-11 13:25:16.953,0.32281645
2021-05-11 13:25:17.993,0.32259234
2021-05-11 13:25:19.033,0.3166623
2021-05-11 13:25:20.073,0.31673337
2021-05-11 13:25:21.114,0.31757719
2021-05-11 13:25:22.153,0.31865037
2021-05-11 13:25:23.193,0.31648242
2021-05-11 13:25:24.234,0.31642959
2021-05-11 13:25:25.273,0.31856001
2021-05-11 13:25:26.312,0.31956924
2021-05-11 13:25:27.352,0.32086276
2021-05-11 13:25:28.392,0.3152931
2021-05-11 13:25:29.431,0.31742037
2021-05-11 13:25:30.471,0.31744532
2021-05-11 13:25:31.512,0.31894618
2021-05-11 13:25:32.552,0.31893003
2021-05-11 13:25:33.591,0.31591826
2021-05-11 13:25:34.630,0.3169059
2021-05-11 13:25:35.669,0.31724972
2021-05-11 13:25:36.708,0.32079924
2021-05-11 13:25:37.748,0.31830026
2021-05-11 13:25:38.787,0.31531301
2021-05-11 13:25:39.826,0.32087492
2021-05-11 13:25:40.865,0.31950006
2021-05-11 13:25:41.904,0.32301813
2021-05-11 13:25:42.943,0.32149086
2021-05-11 13:25:43.981,0.3196965
