2021-05-04 12:48:08.236,1.2305896
2021-05-04 12:48:08.278,1.2307325
2021-05-04 12:48:08.319,1.2307808
2021-05-04 12:48:08.360,1.2307367
2021-05-04 12:48:08.401,1.2306568
2021-05-04 12:48:08.441,1.2306358
2021-05-04 12:48:08.482,1.2308081
2021-05-04 12:48:08.522,1.2310477
2021-05-04 12:48:08.562,1.231199
2021-05-04 12:48:08.602,1.2312452
2021-05-04 12:48:08.643,1.2311969
2021-05-04 12:48:08.684,1.2309531
2021-05-04 12:48:08.725,1.230619
2021-05-04 12:48:08.766,1.2302723
2021-05-04 12:48:08.807,1.2299949
2021-05-04 12:48:08.847,1.2297596
2021-05-04 12:48:08.888,1.2296314
2021-05-04 12:48:08.929,1.2296041
2021-05-04 12:48:08.970,1.2295726
2021-05-04 12:48:09.011,1.2293751
2021-05-04 12:48:09.051,1.2290725
2021-05-04 12:48:09.092,1.2288729
2021-05-04 12:48:09.133,1.2288581
2021-05-04 12:48:09.173,1.2289296
2021-05-04 12:48:09.213,1.2289968
2021-05-04 12:48:09.254,1.2290662
2021-05-04 12:48:09.295,1.2292742
2021-05-04 12:48:09.336,1.2296356
2021-05-04 12:48:09.376,1.229997
2021-05-04 12:48:09.417,1.2302639
2021-05-04 12:48:09.458,1.2302849
2021-05-04 12:48:09.500,1.2301273
2021-05-04 12:48:09.541,1.230018
2021-05-04 12:48:09.581,1.2299025
2021-05-04 12:48:09.622,1.2298583
2021-05-04 12:48:09.662,1.2298815
2021-05-04 12:48:09.703,1.2298668
2021-05-04 12:48:09.743,1.2298499
2021-05-04 12:48:09.783,1.2298794
2021-05-04 12:48:09.823,1.2299214
2021-05-04 12:48:09.864,1.2299697
2021-05-04 12:48:09.905,1.2299865
2021-05-04 12:48:09.946,1.2299046
2021-05-04 12:48:09.987,1.2297806
2021-05-04 12:48:10.028,1.2297302
2021-05-04 12:48:10.069,1.2297428
2021-05-04 12:48:10.109,1.22981
2021-05-04 12:48:10.150,1.2299655
2021-05-04 12:48:10.190,1.2300349
2021-05-04 12:48:10.231,1.2299823
2021-05-04 12:48:10.272,1.2299844
2021-05-04 12:48:10.313,1.2301462
2021-05-04 12:48:10.353,1.2303606
2021-05-04 12:48:10.393,1.2306064
2021-05-04 12:48:10.433,1.2308796
2021-05-04 12:48:10.474,1.231075
2021-05-04 12:48:10.514,1.2311569
2021-05-04 12:48:10.555,1.2310939
2021-05-04 12:48:10.596,1.230951
2021-05-04 12:48:10.637,1.2308733
2021-05-04 12:48:10.678,1.2308228
2021-05-04 12:48:10.719,1.2308649
2021-05-04 12:48:10.760,1.2309321
2021-05-04 12:48:10.800,1.2309678
2021-05-04 12:48:10.841,1.2310771
2021-05-04 12:48:10.881,1.2312389
2021-05-04 12:48:10.921,1.2313692
2021-05-04 12:48:10.961,1.2313523
2021-05-04 12:48:11.002,1.2311653
2021-05-04 12:48:11.043,1.2308691
2021-05-04 12:48:11.084,1.2304803
2021-05-04 12:48:11.125,1.2301042
2021-05-04 12:48:11.166,1.2298668
2021-05-04 12:48:11.206,1.2297701
2021-05-04 12:48:11.247,1.2297764
2021-05-04 12:48:11.287,1.2297302
2021-05-04 12:48:11.327,1.229665
2021-05-04 12:48:11.367,1.2295999
2021-05-04 12:48:11.408,1.2295621
2021-05-04 12:48:11.448,1.2296146
2021-05-04 12:48:11.488,1.2296608
2021-05-04 12:48:11.529,1.2296167
2021-05-04 12:48:11.569,1.2296062
2021-05-04 12:48:11.610,1.2297071
2021-05-04 12:48:11.651,1.2299487
2021-05-04 12:48:11.692,1.2301651
2021-05-04 12:48:11.732,1.2302576
2021-05-04 12:48:11.773,1.2301693
2021-05-04 12:48:11.814,1.2299802
2021-05-04 12:48:11.855,1.2297617
2021-05-04 12:48:11.895,1.2295873
2021-05-04 12:48:11.935,1.2295095
2021-05-04 12:48:11.976,1.2295642
2021-05-04 12:48:12.016,1.2297155
2021-05-04 12:48:12.056,1.2298415
2021-05-04 12:48:12.096,1.2299655
